stem,storage_day,pred_class,area_um2,circularity,sum_I,npix,I_bg,dry_mass_pg
20110627_4,47,2,37.875,0.8913,153865.0,1824.0,39.0,23.281190500808247
20110627_4,47,3,38.913,0.7592,171979.0,1874.0,39.0,26.022005401738543
20110627_4,47,1,29.008,0.6294,84474.0,1397.0,39.0,12.781693603907815
20110627_5,47,2,21.388,0.8347,90982.0,1030.0,25.0,13.766413896237195
20110627_5,47,2,24.17,0.7887,147513.0,1164.0,25.0,22.32007444412782
20110627_5,47,3,142.779,0.3353,436922.0,6876.0,25.0,66.11031953981828
20110627_5,47,2,31.376,0.8964,138356.0,1511.0,25.0,20.93453607337488
20110627_5,47,2,30.794,0.8887,163158.0,1483.0,25.0,24.68730692315258
20110627_5,47,2,32.206,0.9055,145767.0,1551.0,25.0,22.055888575903
20110627_5,47,2,30.275,0.8996,161874.0,1458.0,25.0,24.49302590665735
20110627_5,47,2,26.454,0.8702,144940.0,1274.0,25.0,21.93075586512298
20110627_5,47,2,31.313,0.8976,148924.0,1508.0,25.0,22.533571729388537
20110627_5,47,2,25.208,0.8649,130680.0,1214.0,25.0,19.773086632084112
20110627_5,47,2,34.781,0.8929,190609.0,1675.0,25.0,28.84089585135384
20110627_5,47,3,57.269,0.6667,165168.0,2758.0,25.0,24.991438420937158
20110627_5,47,1,55.94,0.874,125073.0,2694.0,25.0,18.924695931547717
20110627_5,47,2,31.666,0.8945,165553.0,1525.0,25.0,25.049692464045155
20110627_5,47,2,29.984,0.8867,160636.0,1444.0,25.0,24.305705113494515
20110627_5,47,1,60.882,0.8881,147038.0,2932.0,25.0,22.248202572760814
20110627_5,47,1,41.903,0.8125,85411.0,2018.0,25.0,12.923470327004406
20110627_5,47,2,33.66,0.9026,170273.0,1621.0,25.0,25.763871901628846
20110627_5,47,2,31.604,0.8844,165856.0,1522.0,25.0,25.09553915251716
20110627_5,47,2,31.417,0.9049,154983.0,1513.0,25.0,23.45035418962574
20110627_5,47,1,36.671,0.7282,85180.0,1766.0,25.0,12.888517901139611
20110627_5,47,2,33.681,0.8876,157784.0,1622.0,25.0,23.874171266886737
20110627_5,47,2,30.4,0.8744,161332.0,1464.0,25.0,24.411016318697534
20110627_5,47,1,64.869,0.839,144577.0,3124.0,25.0,21.8758306244783
20110627_5,47,1,63.665,0.8862,145063.0,3066.0,25.0,21.94936689707696
20110627_5,47,2,34.885,0.9223,204323.0,1680.0,25.0,30.915950259621376
20110627_5,47,2,32.725,0.8926,162610.0,1576.0,25.0,24.604389479975488
20110627_5,47,1,142.633,0.462,320334.0,6869.0,25.0,48.469482194689554
20110627_5,47,2,37.48,0.9072,167991.0,1805.0,25.0,25.418584300661475
20110627_5,47,2,34.677,0.9239,177106.0,1670.0,25.0,26.797767684893543
20110627_5,47,2,29.445,0.8401,141090.0,1418.0,25.0,21.34821543404306
20110627_5,47,2,32.518,0.8928,163611.0,1566.0,25.0,24.755849992056266
20110627_5,47,1,80.817,0.812,179553.0,3892.0,25.0,27.16802130433577
20110627_5,47,2,30.109,0.8947,162608.0,1450.0,25.0,24.604086861569733
20110627_5,47,3,38.892,0.4978,204928.0,1873.0,25.0,31.007492327362506
20110627_5,47,3,35.799,0.5773,175469.0,1724.0,25.0,26.550074519782417
20110627_5,47,2,34.677,0.9028,142602.0,1670.0,25.0,21.576994948794447
20110627_5,47,3,32.435,0.7452,181229.0,1562.0,25.0,27.421615528359126
20110627_5,47,2,31.874,0.8547,130138.0,1535.0,25.0,19.691077044124285
20110627_5,47,3,40.471,0.5617,191622.0,1949.0,25.0,28.994172073869155
20110627_5,47,3,78.553,0.307,367999.0,3783.0,25.0,55.681635349864706
20110627_5,47,2,29.86,0.8687,148483.0,1438.0,25.0,22.466844370919382
20110627_5,47,2,37.771,0.8926,185697.0,1819.0,25.0,28.09766504681759
20110627_5,47,1,50.479,0.799,125076.0,2431.0,25.0,18.925149859156353
20110627_6,47,2,32.414,0.8636,145999.0,1561.0,28.0,22.090992310970677
20110627_6,47,3,40.263,0.6834,154900.0,1939.0,28.0,23.43779552578687
20110627_6,47,2,29.611,0.8756,163789.0,1426.0,28.0,24.782783030168538
20110627_6,47,3,47.718,0.7576,148909.0,2298.0,28.0,22.531302091345367
20110627_6,47,3,41.883,0.7976,214535.0,2017.0,28.0,32.4611198394105
20110627_6,47,1,58.64,0.8836,163462.0,2824.0,28.0,24.73330492082746
20110627_6,47,3,47.053,0.6829,187389.0,2266.0,28.0,28.353680218087
20110627_6,47,2,43.606,0.9103,218757.0,2100.0,28.0,33.099947293961
20110627_6,47,2,33.494,0.9064,182935.0,1613.0,28.0,27.67974902846883
20110627_6,47,3,40.969,0.5968,173893.0,1973.0,28.0,26.31161121604685
20110627_6,47,3,50.666,0.6411,144934.0,2440.0,28.0,21.92984800990571
20110627_6,47,2,38.726,0.88,178214.0,1865.0,28.0,26.965418281682258
20110627_6,47,2,34.262,0.8784,162887.0,1650.0,28.0,24.646302129172668
20110627_6,47,1,50.625,0.8424,121508.0,2438.0,28.0,18.385278623288002
20110627_6,47,2,32.871,0.869,160518.0,1583.0,28.0,24.28785062755492
20110627_6,47,2,31.729,0.9169,176395.0,1528.0,28.0,26.690186841647357
20110627_6,47,2,15.387,0.7291,75890.0,741.0,28.0,11.482855406403912
20110627_6,47,2,34.137,0.8956,207968.0,1644.0,28.0,31.467472304111325
20110627_6,47,3,39.121,0.6086,183335.0,1884.0,28.0,27.74027270961999
20110627_6,47,2,36.878,0.8768,210838.0,1776.0,28.0,31.901729716370905
20110627_6,47,2,21.325,0.8043,142230.0,1027.0,28.0,21.520707925323865
20110627_6,47,3,31.625,0.7034,162407.0,1523.0,28.0,24.57367371179128
20110627_6,47,2,34.096,0.9126,175328.0,1642.0,28.0,26.528739922176634
20110627_6,47,1,75.314,0.8611,201113.0,3627.0,28.0,30.430247718383313
20110627_6,47,3,49.42,0.5758,173121.0,2380.0,28.0,26.194800511425107
20110627_6,47,2,36.671,0.8614,179805.0,1766.0,28.0,27.206151223461
20110627_6,47,2,36.567,0.8983,236672.0,1761.0,28.0,35.8106516635186
20110627_6,47,3,41.073,0.578,180883.0,1978.0,28.0,27.369262544163377
20110627_6,47,3,38.809,0.5917,210384.0,1869.0,28.0,31.833035338264335
20110627_6,47,2,34.677,0.897,182024.0,1670.0,28.0,27.54190634464706
20110627_6,47,3,30.109,0.7049,176960.0,1450.0,28.0,26.77567654127337
20110627_6,47,2,27.929,0.8728,156073.0,1345.0,28.0,23.615281220762654
20110627_6,47,3,45.641,0.6797,221872.0,2198.0,28.0,33.57127546092566
20110627_6,47,2,35.84,0.8832,201990.0,1726.0,28.0,30.562945889307233
20110627_6,47,2,31.438,0.891,161065.0,1514.0,28.0,24.37061676152913
20110627_6,47,3,41.841,0.523,201307.0,2015.0,28.0,30.45960170374163
20110627_6,47,1,73.694,0.8856,211346.0,3549.0,28.0,31.978594791432876
20110627_6,47,2,32.788,0.8861,196632.0,1579.0,28.0,29.75223118028744
20110627_6,47,2,36.214,0.9071,198591.0,1744.0,28.0,30.04864590872525
