stem,storage_day,pred_class,class_name,area_px2,area_um2,circularity,V_phi_rad_px2,V_phi_rad_um2,dry_mass_pg
20110523_2,12,1,discocyte,3798.0,78.865,0.7967,391774.0,8135.1127,4311.4955
20110523_2,12,1,discocyte,3109.0,64.558,0.8196,285436.0,5927.0243,3141.2397
20110523_2,12,1,discocyte,1972.0,40.948,0.7302,201846.0,4191.2938,2221.3269
20110523_2,12,1,discocyte,3021.0,62.73,0.7901,307015.0,6375.1081,3378.7178
20110523_2,12,1,discocyte,7400.0,153.66,0.2653,707381.0,14688.6321,7784.7688
20110523_2,12,1,discocyte,881.0,18.294,0.6702,93116.0,1933.536,1024.747
20110523_2,12,1,discocyte,3170.0,65.824,0.7687,298923.0,6207.0793,3289.6649
20110523_2,12,1,discocyte,3641.0,75.605,0.757,377408.0,7836.8054,4153.3968
20110523_2,12,1,discocyte,1775.0,36.858,0.7746,188242.0,3908.8094,2071.6141
20110523_2,12,1,discocyte,9576.0,198.844,0.3179,1011760.0,21009.0042,11134.4773
20110523_2,12,1,discocyte,3885.0,80.671,0.5013,376674.0,7821.564,4145.3191
20110523_2,12,1,discocyte,3736.0,77.577,0.7741,405325.0,8416.4966,4460.625
20110523_2,12,1,discocyte,2933.0,60.903,0.8263,267854.0,5561.9374,2947.7487
20110523_2,12,1,discocyte,6846.0,142.156,0.3659,721289.0,14977.429,7937.8271
20110523_2,12,1,discocyte,2994.0,62.17,0.8055,328838.0,6828.2586,3618.8812
20110523_2,12,1,discocyte,2646.0,54.944,0.7871,307527.0,6385.7397,3384.3524
20110523_2,12,2,echinocyte,1647.0,34.2,0.5267,203561.0,4226.9055,2240.2006
20110523_2,12,3,spherocyte,2029.0,42.132,0.7379,258603.0,5369.8422,2845.941
20110523_2,12,3,spherocyte,810.0,16.819,0.5896,91669.0,1903.4894,1008.8226
20110523_2,12,3,spherocyte,2618.0,54.362,0.7699,315541.0,6552.1489,3472.5469
20110523_2,12,4,stomatocyte,1740.0,36.131,0.7908,206414.0,4286.1475,2271.598
20110523_2,12,4,stomatocyte,1294.0,26.87,0.5898,197455.0,4100.1156,2173.0037
20110523_2,12,4,stomatocyte,2316.0,48.091,0.7559,265001.0,5502.6954,2916.3513
20110523_2,12,4,stomatocyte,1854.0,38.498,0.7251,235420.0,4888.4516,2590.8107
20110523_3,12,1,discocyte,2281.0,47.365,0.648,237947.0,4940.9242,2618.6205
20110523_3,12,1,discocyte,3321.0,68.96,0.7487,350049.0,7268.701,3852.3095
20110523_3,12,1,discocyte,3536.0,73.424,0.8046,382491.0,7942.3529,4209.3356
20110523_3,12,1,discocyte,5769.0,119.792,0.3827,576047.0,11961.5065,6339.4305
20110523_3,12,1,discocyte,2068.0,42.942,0.7505,211849.0,4399.0042,2331.4105
20110523_3,12,1,discocyte,3229.0,67.05,0.7409,309232.0,6421.1437,3403.116
20110523_3,12,1,discocyte,3509.0,72.864,0.7314,368045.0,7642.3845,4050.3565
20110523_3,12,1,discocyte,8699.0,180.633,0.329,898865.0,18664.7609,9892.0613
20110523_3,12,1,discocyte,8136.0,168.942,0.263,852483.0,17701.6475,9381.6247
20110523_3,12,1,discocyte,2542.0,52.784,0.7895,245067.0,5088.7697,2696.9765
20110523_3,12,1,discocyte,9068.0,188.295,0.255,890422.0,18489.4436,9799.1456
20110523_3,12,1,discocyte,2863.0,59.45,0.8162,303384.0,6299.7111,3338.7584
20110523_3,12,1,discocyte,6959.0,144.502,0.4303,694014.0,14411.0688,7637.6642
20110523_3,12,1,discocyte,3199.0,66.427,0.7297,301219.0,6254.7553,3314.9325
20110523_3,12,1,discocyte,1544.0,32.061,0.7386,176059.0,3655.8317,1937.5395
20110523_3,12,1,discocyte,3258.0,67.652,0.7902,316092.0,6563.5903,3478.6107
20110523_3,12,1,discocyte,3287.0,68.254,0.6246,324713.0,6742.6037,3573.4853
20110523_3,12,1,discocyte,7142.0,148.302,0.3686,685548.0,14235.274,7544.4953
20110523_3,12,1,discocyte,3102.0,64.412,0.6884,265064.0,5504.0036,2917.0446
20110523_3,12,1,discocyte,3000.0,62.294,0.3891,334692.0,6949.8158,3683.3048
20110523_3,12,2,echinocyte,1609.0,33.411,0.3054,245466.0,5097.0549,2701.3675
20110523_3,12,3,spherocyte,2170.0,45.06,0.574,314613.0,6532.8792,3462.3342
20110523_3,12,3,spherocyte,2876.0,59.72,0.811,330069.0,6853.8201,3632.4284
20110523_3,12,3,spherocyte,2193.0,45.537,0.5972,261938.0,5439.0928,2882.6428
20110523_3,12,3,spherocyte,1940.0,40.284,0.8506,254927.0,5293.5107,2805.4864
20110523_3,12,4,stomatocyte,1912.0,39.702,0.6996,229539.0,4766.3337,2526.09
20110523_3,12,4,stomatocyte,843.0,17.505,0.7821,88091.0,1829.1929,969.4465
20110523_3,12,4,stomatocyte,1888.0,39.204,0.6798,236140.0,4903.4022,2598.7343
20110523_3,12,4,stomatocyte,3225.0,66.967,0.3448,386826.0,8032.3684,4257.0425
20110523_4,12,1,discocyte,5583.0,115.93,0.3693,661262.0,13730.9798,7277.2265
20110523_4,12,1,discocyte,3066.0,63.665,0.7482,376746.0,7823.0591,4146.1115
20110523_4,12,1,discocyte,5128.0,106.482,0.5304,615747.0,12785.8695,6776.3313
20110523_4,12,1,discocyte,6933.0,143.962,0.4045,865515.0,17972.2545,9525.0426
20110523_4,12,1,discocyte,4804.0,99.754,0.4055,621587.0,12907.136,6840.6008
20110523_4,12,1,discocyte,3186.0,66.157,0.7605,396370.0,8230.5477,4362.0747
20110523_4,12,1,discocyte,3247.0,67.423,0.7847,407757.0,8466.9966,4487.3893
20110523_4,12,1,discocyte,3567.0,74.068,0.7983,429808.0,8924.8815,4730.0619
20110523_4,12,1,discocyte,6688.0,138.875,0.5057,801409.0,16641.1056,8819.5523
20110523_4,12,1,discocyte,3521.0,73.113,0.8029,432888.0,8988.8371,4763.9574
20110523_4,12,1,discocyte,3302.0,68.565,0.774,399778.0,8301.3142,4399.58
20110523_4,12,1,discocyte,3208.0,66.614,0.7803,436650.0,9066.9543,4805.3585
20110523_4,12,1,discocyte,2278.0,47.302,0.803,293248.0,6089.239,3227.2112
20110523_4,12,1,discocyte,3052.0,63.374,0.7609,352277.0,7314.965,3876.8287
20110523_4,12,1,discocyte,2186.0,45.392,0.7363,255750.0,5310.6002,2814.5435
20110523_4,12,1,discocyte,6252.0,129.822,0.3793,772701.0,16044.9895,8503.6191
20110523_4,12,1,discocyte,3354.0,69.645,0.7459,391197.0,8123.1314,4305.1456
20110523_4,12,1,discocyte,2496.0,51.829,0.8101,292801.0,6079.9571,3222.2919
20110523_4,12,1,discocyte,3177.0,65.97,0.7768,400087.0,8307.7305,4402.9805
20110523_4,12,1,discocyte,3404.0,70.683,0.7672,398729.0,8279.5319,4388.0357
20110523_4,12,1,discocyte,1831.0,38.02,0.7644,238298.0,4948.2127,2622.4833
20110523_4,12,1,discocyte,3213.0,66.717,0.8123,399387.0,8293.1952,4395.277
20110523_4,12,1,discocyte,3374.0,70.06,0.7841,402940.0,8366.9725,4434.378
20110523_4,12,1,discocyte,6892.0,143.111,0.4336,757527.0,15729.9042,8336.6284
20110523_4,12,1,discocyte,6219.0,129.136,0.4859,792365.0,16453.3087,8720.0226
20110523_4,12,1,discocyte,3680.0,76.415,0.8229,450051.0,9345.2235,4952.8373
20110523_4,12,1,discocyte,3379.0,70.164,0.7934,377489.0,7838.4874,4154.2883
20110523_4,12,1,discocyte,3121.0,64.807,0.8488,374410.0,7774.5525,4120.4037
20110523_4,12,1,discocyte,3141.0,65.222,0.811,408060.0,8473.2884,4490.7239
20110523_4,12,3,spherocyte,2432.0,50.5,0.7628,341727.0,7095.8962,3760.7254
20110523_6,12,1,discocyte,1386.0,28.78,0.6461,160038.0,3323.1587,1761.2274
20110523_6,12,1,discocyte,2873.0,59.657,0.7998,322782.0,6702.5069,3552.2346
20110523_6,12,1,discocyte,8789.0,182.502,0.3717,969198.0,20125.2123,10666.08
20110523_6,12,1,discocyte,2702.0,56.107,0.7339,341083.0,7082.5237,3753.6381
20110523_6,12,1,discocyte,2555.0,53.054,0.8123,286314.0,5945.2558,3150.9021
20110523_6,12,1,discocyte,2740.0,56.896,0.7923,307381.0,6382.7081,3382.7457
20110523_6,12,1,discocyte,5342.0,110.926,0.4534,605665.0,12576.5186,6665.3783
20110523_6,12,1,discocyte,2817.0,58.494,0.7816,326283.0,6775.2045,3590.7633
20110523_6,12,1,discocyte,6508.0,135.137,0.3806,694257.0,14416.1147,7640.3384
20110523_6,12,1,discocyte,2880.0,59.803,0.804,301802.0,6266.8612,3321.3484
20110523_6,12,1,discocyte,3005.0,62.398,0.7803,336506.0,6987.4832,3703.268
20110523_6,12,1,discocyte,3189.0,66.219,0.6587,326453.0,6778.7345,3592.6341
20110523_6,12,1,discocyte,7109.0,147.617,0.397,736657.0,15296.5426,8106.9528
20110523_6,12,1,discocyte,6596.0,136.965,0.3539,700837.0,14552.7471,7712.7517
20110523_6,12,1,discocyte,3027.0,62.855,0.8107,337169.0,7001.2502,3710.5643
20110523_6,12,1,discocyte,3666.0,76.124,0.7516,364861.0,7576.2693,4015.3164
20110523_6,12,1,discocyte,4604.0,95.601,0.5724,521226.0,10823.1589,5736.1222
20110523_6,12,1,discocyte,2954.0,61.339,0.8199,336742.0,6992.3836,3705.8652
20110523_6,12,1,discocyte,1050.0,21.803,0.7173,106362.0,2208.5867,1170.52
20110523_6,12,1,discocyte,933.0,19.374,0.7264,100167.0,2079.9487,1102.3436
20110523_6,12,3,spherocyte,1322.0,27.451,0.2634,145702.0,3025.4743,1603.4589
20110523_6,12,3,spherocyte,2350.0,48.797,0.6041,268193.0,5568.9767,2951.4795
20110523_6,12,4,stomatocyte,1571.0,32.622,0.578,208302.0,4325.3515,2292.3755
20110523_6,12,4,stomatocyte,2257.0,46.866,0.8178,305075.0,6334.8244,3357.368
20110523_6,12,4,stomatocyte,1206.0,25.042,0.4393,192400.0,3995.1494,2117.3731
20110523_6,12,4,stomatocyte,1442.0,29.943,0.2109,224191.0,4655.2835,2467.2349
20110523_7,12,1,discocyte,3411.0,70.829,0.8261,354478.0,7360.6683,3901.0509
20110523_7,12,1,discocyte,7428.0,154.241,0.5901,906346.0,18820.1025,9974.3901
20110523_7,12,1,discocyte,3731.0,77.474,0.7928,408753.0,8487.6784,4498.3504
20110523_7,12,1,discocyte,3183.0,66.094,0.7355,357664.0,7426.825,3936.113
20110523_7,12,1,discocyte,3541.0,73.528,0.7953,381109.0,7913.656,4194.1266
20110523_7,12,1,discocyte,3277.0,68.046,0.779,360886.0,7493.7292,3971.5713
20110523_7,12,1,discocyte,2814.0,58.432,0.7409,343859.0,7140.1668,3784.1882
20110523_7,12,1,discocyte,4482.0,93.068,0.452,491811.0,10212.362,5412.4085
20110523_7,12,1,discocyte,3858.0,80.111,0.7683,401715.0,8341.5356,4420.8968
20110523_7,12,1,discocyte,2949.0,61.235,0.8274,346016.0,7184.9565,3807.9261
20110523_7,12,1,discocyte,2962.0,61.505,0.8318,344584.0,7155.2213,3792.1668
20110523_7,12,1,discocyte,3249.0,67.465,0.5984,342021.0,7102.0011,3763.9609
20110523_7,12,1,discocyte,2548.0,52.909,0.7706,263160.0,5464.4674,2896.091
20110523_7,12,1,discocyte,4915.0,102.059,0.6043,538291.0,11177.5103,5923.9236
20110523_7,12,1,discocyte,5443.0,113.023,0.2332,568665.0,11808.2207,6258.1912
20110523_7,12,1,discocyte,3357.0,69.707,0.799,347796.0,7221.9179,3827.5151
20110523_7,12,1,discocyte,3125.0,64.89,0.8074,351388.0,7296.5051,3867.0452
20110523_7,12,1,discocyte,3942.0,81.855,0.7984,426768.0,8861.7564,4696.6065
20110523_7,12,1,discocyte,1275.0,26.475,0.7393,152231.0,3161.0478,1675.3109
20110523_7,12,1,discocyte,3766.0,78.2,0.7947,375392.0,7794.9436,4131.2106
20110523_7,12,1,discocyte,2627.0,54.549,0.8064,265044.0,5503.5883,2916.8245
20110523_7,12,1,discocyte,3178.0,65.991,0.5639,326891.0,6787.8295,3597.4543
20110523_7,12,1,discocyte,2873.0,59.657,0.7747,263278.0,5466.9176,2897.3896
20110523_7,12,1,discocyte,3466.0,71.971,0.788,348690.0,7240.4816,3837.3536
20110523_7,12,1,discocyte,2724.0,56.563,0.7692,288633.0,5993.4094,3176.4228
20110523_7,12,1,discocyte,3234.0,67.153,0.7734,314417.0,6528.8093,3460.1772
20110523_7,12,1,discocyte,2919.0,60.612,0.7747,257765.0,5352.4412,2836.7187
20110523_7,12,3,spherocyte,1164.0,24.17,0.5838,152086.0,3158.0369,1673.7152
20110523_7,12,3,spherocyte,862.0,17.899,0.4025,97451.0,2023.5515,1072.4539
20110523_7,12,4,stomatocyte,1957.0,40.637,0.5781,292773.0,6079.3757,3221.9838
20110523_7,12,4,stomatocyte,2187.0,45.413,0.8484,277412.0,5760.4075,3052.9351
20110523_7,12,4,stomatocyte,1929.0,40.055,0.6803,256452.0,5325.1771,2822.2691
20110523_7,12,4,stomatocyte,2321.0,48.195,0.7074,292257.0,6068.6611,3216.3052
20110523_7,12,4,stomatocyte,782.0,16.238,0.26,102120.0,2120.5024,1123.8365
20110523_7,12,4,stomatocyte,2148.0,44.603,0.7287,297415.0,6175.766,3273.0693
20110523_7,12,4,stomatocyte,2206.0,45.807,0.6624,262417.0,5449.0391,2887.9142
20110523_7,12,4,stomatocyte,1371.0,28.469,0.4828,168994.0,3509.1283,1859.7887
20110523_7,12,4,stomatocyte,2887.0,59.948,0.6705,374795.0,7782.547,4124.6406
20110523_9,12,1,discocyte,2868.0,59.553,0.7667,330294.0,6858.4922,3634.9046
20110523_9,12,1,discocyte,3015.0,62.606,0.7899,320414.0,6653.3358,3526.1746
20110523_9,12,1,discocyte,3192.0,66.281,0.7491,349479.0,7256.865,3846.0366
20110523_9,12,1,discocyte,5180.0,107.562,0.2578,530724.0,11020.383,5840.6483
20110523_9,12,1,discocyte,3131.0,65.015,0.8163,325031.0,6749.207,3576.9849
20110523_9,12,1,discocyte,2790.0,57.934,0.7484,279605.0,5805.9447,3077.0692
20110523_9,12,1,discocyte,3434.0,71.306,0.7623,328461.0,6820.4303,3614.7323
20110523_9,12,1,discocyte,8564.0,177.83,0.514,967164.0,20082.9767,10643.6957
20110523_9,12,1,discocyte,2779.0,57.705,0.8081,291406.0,6050.9902,3206.9399
20110523_9,12,1,discocyte,2590.0,53.781,0.7722,275870.0,5728.3881,3035.9653
20110523_9,12,1,discocyte,3291.0,68.337,0.6468,316925.0,6580.8874,3487.7779
20110523_9,12,1,discocyte,3520.0,73.092,0.6546,363307.0,7544.0008,3998.2145
20110523_9,12,1,discocyte,2674.0,55.525,0.7223,264152.0,5485.0661,2907.008
20110523_9,12,1,discocyte,5076.0,105.402,0.1824,488423.0,10142.0108,5375.1233
20110523_9,12,1,discocyte,3961.0,82.249,0.7953,354115.0,7353.1307,3897.056
20110523_9,12,1,discocyte,6240.0,129.572,0.3944,636732.0,13221.619,7007.2724
20110523_9,12,1,discocyte,3754.0,77.951,0.767,388896.0,8075.3515,4279.8229
20110523_9,12,1,discocyte,3453.0,71.701,0.6533,321020.0,6665.9193,3532.8436
20110523_9,12,1,discocyte,5601.0,116.304,0.6391,528705.0,10978.4589,5818.4291
20110523_9,12,1,discocyte,2841.0,58.993,0.7391,291557.0,6054.1257,3208.6016
20110523_9,12,1,discocyte,3070.0,63.748,0.8204,273937.0,5688.2498,3014.6925
20110523_9,12,1,discocyte,2738.0,56.854,0.7873,246173.0,5111.7356,2709.1481
20110523_9,12,1,discocyte,3224.0,66.946,0.7738,297915.0,6186.1484,3278.5718
20110523_9,12,1,discocyte,3288.0,68.275,0.7582,313284.0,6505.2827,3447.7085
20110523_9,12,1,discocyte,2981.0,61.9,0.8097,300824.0,6246.5532,3310.5855
20110523_9,12,1,discocyte,2929.0,60.82,0.7948,253864.0,5271.4377,2793.788
20110523_9,12,2,echinocyte,2039.0,42.339,0.7524,285112.0,5920.2965,3137.674
20110523_9,12,3,spherocyte,2655.0,55.131,0.6862,303437.0,6300.8117,3339.3417
20110523_9,12,3,spherocyte,1978.0,41.073,0.4766,232425.0,4826.261,2557.8506
20110523_9,12,3,spherocyte,3232.0,67.112,0.5407,327150.0,6793.2076,3600.3047
20110523_9,12,4,stomatocyte,1117.0,23.194,0.7122,141637.0,2941.0654,1558.7234
20110523_9,12,4,stomatocyte,2974.0,61.755,0.7622,354107.0,7352.9646,3896.968
20110523_9,12,4,stomatocyte,2076.0,43.108,0.6537,240487.0,4993.6669,2646.5733
20110523_9,12,4,stomatocyte,2564.0,53.241,0.7331,303181.0,6295.4959,3336.5244
20110523_9,12,4,stomatocyte,2029.0,42.132,0.606,271279.0,5633.0569,2985.4411
20110523_9,12,4,stomatocyte,1555.0,32.289,0.2493,183452.0,3809.3459,2018.8999
20110526_2,15,1,discocyte,5191.0,107.79,0.4486,490694.0,10189.1677,5400.1158
20110526_2,15,1,discocyte,4439.0,92.175,0.7775,348577.0,7238.1352,3836.11
20110526_2,15,1,discocyte,3760.0,78.076,0.7573,322240.0,6691.2524,3546.2698
20110526_2,15,1,discocyte,4142.0,86.008,0.7118,349315.0,7253.4596,3844.2318
20110526_2,15,1,discocyte,3104.0,64.454,0.298,322431.0,6695.2185,3548.3718
20110526_2,15,1,discocyte,7641.0,158.664,0.3298,668024.0,13871.3914,7351.6427
20110526_2,15,1,discocyte,1036.0,21.512,0.6593,85777.0,1781.1431,943.9808
20110526_2,15,1,discocyte,7853.0,163.066,0.4553,653255.0,13564.716,7189.109
20110526_2,15,1,discocyte,7292.0,151.417,0.5498,653978.0,13579.7289,7197.0657
20110526_2,15,1,discocyte,3833.0,79.592,0.7456,319915.0,6642.9742,3520.6831
20110526_2,15,1,discocyte,8407.0,174.57,0.3882,749794.0,15569.3299,8251.5263
20110526_2,15,1,discocyte,4303.0,89.351,0.7976,404795.0,8405.4913,4454.7924
20110526_2,15,1,discocyte,1194.0,24.793,0.4645,100492.0,2086.6973,1105.9203
20110526_2,15,1,discocyte,1655.0,34.366,0.6882,131990.0,2740.7473,1452.5576
20110526_2,15,1,discocyte,3322.0,68.981,0.7485,311398.0,6466.1203,3426.953
20110526_2,15,1,discocyte,4252.0,88.292,0.7853,425600.0,8837.5031,4683.7526
20110526_2,15,1,discocyte,4979.0,103.388,0.7517,421732.0,8757.1849,4641.185
20110526_2,15,1,discocyte,3353.0,69.624,0.8696,324376.0,6735.606,3569.7766
20110526_2,15,1,discocyte,3282.0,68.15,0.7791,271222.0,5631.8733,2984.8138
20110526_2,15,1,discocyte,4060.0,84.305,0.7558,378101.0,7851.1954,4161.0233
20110526_2,15,1,discocyte,3930.0,81.606,0.8198,394321.0,8188.0006,4339.5254
20110526_2,15,1,discocyte,1019.0,21.159,0.6791,104775.0,2175.633,1153.0549
20110526_2,15,1,discocyte,6464.0,134.224,0.6031,631371.0,13110.2989,6948.2743
20110526_2,15,1,discocyte,1682.0,34.926,0.7578,153238.0,3181.958,1686.393
20110526_2,15,1,discocyte,907.0,18.834,0.41,118639.0,2463.5163,1305.629
20110526_2,15,3,spherocyte,2490.0,51.704,0.5149,326427.0,6778.1946,3592.348
20110526_2,15,3,spherocyte,2345.0,48.693,0.8182,313051.0,6500.4445,3445.1443
20110526_2,15,4,stomatocyte,2767.0,57.456,0.6531,281457.0,5844.4011,3097.4505
20110526_2,15,4,stomatocyte,2757.0,57.249,0.7574,326958.0,6789.2207,3598.1917
20110526_2,15,4,stomatocyte,762.0,15.823,0.4379,125384.0,2603.5749,1379.8582
20110526_2,15,4,stomatocyte,1869.0,38.809,0.316,306314.0,6360.552,3371.0033
20110526_3,15,1,discocyte,3913.0,81.253,0.7679,352514.0,7319.8862,3879.4369
20110526_3,15,1,discocyte,7686.0,159.598,0.386,714242.0,14831.0994,7860.2745
20110526_3,15,1,discocyte,7402.0,153.701,0.5121,746362.0,15498.0651,8213.7569
20110526_3,15,1,discocyte,3806.0,79.031,0.6622,340441.0,7069.1927,3746.5729
20110526_3,15,1,discocyte,3302.0,68.565,0.7548,299873.0,6226.8059,3300.1197
20110526_3,15,1,discocyte,4372.0,90.784,0.3735,439575.0,9127.6914,4837.5483
20110526_3,15,1,discocyte,3022.0,62.751,0.603,289216.0,6005.5153,3182.8388
20110526_3,15,1,discocyte,1319.0,27.389,0.2054,167309.0,3474.1396,1841.2452
20110526_3,15,1,discocyte,4274.0,88.749,0.7115,396881.0,8241.1586,4367.6983
20110526_3,15,1,discocyte,4433.0,92.05,0.7309,358783.0,7450.0608,3948.4276
20110526_3,15,1,discocyte,2239.0,46.492,0.4299,208010.0,4319.2881,2289.1621
20110526_3,15,1,discocyte,3875.0,80.464,0.7308,370713.0,7697.785,4079.718
20110526_3,15,1,discocyte,3904.0,81.066,0.6751,358199.0,7437.9342,3942.0007
20110526_3,15,1,discocyte,4282.0,88.915,0.6752,417066.0,8660.2962,4589.8354
20110526_3,15,1,discocyte,4369.0,90.721,0.712,403367.0,8375.8391,4439.0771
20110526_3,15,1,discocyte,8524.0,176.999,0.3762,996974.0,20701.9757,10971.7565
20110526_3,15,1,discocyte,3693.0,76.684,0.6109,388933.0,8076.1198,4280.2301
20110526_3,15,1,discocyte,7215.0,149.818,0.3619,747220.0,15515.8813,8223.1993
20110526_3,15,1,discocyte,4469.0,92.798,0.8113,454987.0,9447.7186,5007.1582
20110526_3,15,1,discocyte,2975.0,61.775,0.6601,323885.0,6725.4105,3564.3731
20110526_3,15,3,spherocyte,2129.0,44.208,0.6987,325257.0,6753.8998,3579.4721
20110526_3,15,3,spherocyte,1771.0,36.774,0.5322,222458.0,4619.2981,2448.1631
20110526_3,15,4,stomatocyte,1553.0,32.248,0.7037,215814.0,4481.3367,2375.0455
20110526_3,15,4,stomatocyte,3429.0,71.203,0.1905,431960.0,8969.5673,4753.7448
20110526_3,15,4,stomatocyte,1196.0,24.835,0.5431,148323.0,3079.8989,1632.3032
20110526_3,15,4,stomatocyte,2680.0,55.65,0.6788,371022.0,7704.2013,4083.1185
20110526_3,15,4,stomatocyte,1512.0,31.396,0.7775,201015.0,4174.0383,2212.1817
20110526_5,15,1,discocyte,7826.0,162.505,0.3864,689705.0,14321.5933,7590.2434
20110526_5,15,1,discocyte,3084.0,64.039,0.7327,270501.0,5616.9019,2976.8791
20110526_5,15,1,discocyte,4338.0,90.078,0.6432,359865.0,7472.5284,3960.3351
20110526_5,15,1,discocyte,4136.0,85.883,0.725,336581.0,6989.0405,3704.0934
20110526_5,15,1,discocyte,3851.0,79.965,0.7367,314827.0,6537.3228,3464.6893
20110526_5,15,1,discocyte,6336.0,131.566,0.5401,592341.0,12299.8483,6518.7469
20110526_5,15,1,discocyte,2835.0,58.868,0.1427,402603.0,8359.9748,4430.6693
20110526_5,15,1,discocyte,4293.0,89.143,0.7593,366566.0,7611.6733,4034.08
20110526_5,15,1,discocyte,4422.0,91.822,0.7378,401816.0,8343.6329,4422.0083
20110526_5,15,1,discocyte,2761.0,57.332,0.2319,280908.0,5833.0012,3091.4088
20110526_5,15,1,discocyte,2759.0,57.29,0.7142,229452.0,4764.5272,2525.1325
20110526_5,15,1,discocyte,946.0,19.644,0.2524,85318.0,1771.6121,938.9295
20110526_5,15,1,discocyte,4858.0,100.875,0.551,521073.0,10819.9818,5734.4385
20110526_5,15,1,discocyte,4845.0,100.606,0.2427,522101.0,10841.3281,5745.7517
20110526_5,15,1,discocyte,3907.0,81.128,0.6054,379306.0,7876.217,4174.2844
20110526_5,15,1,discocyte,4364.0,90.618,0.7494,352969.0,7329.3342,3884.4442
20110526_5,15,1,discocyte,2703.0,56.127,0.7707,260101.0,5400.9478,2862.4265
20110526_5,15,1,discocyte,1306.0,27.119,0.5316,124428.0,2583.7238,1369.3373
20110526_5,15,1,discocyte,2847.0,59.117,0.718,299330.0,6215.5306,3294.1439
20110526_5,15,1,discocyte,8598.0,178.536,0.3516,832527.0,17287.265,9162.0077
20110526_5,15,1,discocyte,3560.0,73.923,0.7147,355845.0,7389.0538,3916.0948
20110526_5,15,1,discocyte,5036.0,104.572,0.7924,544773.0,11312.1078,5995.2583
20110526_5,15,2,echinocyte,1670.0,34.677,0.3658,251036.0,5212.7148,2762.6657
20110526_5,15,3,spherocyte,1598.0,33.182,0.3963,203978.0,4235.5644,2244.7897
20110526_5,15,3,spherocyte,1799.0,37.356,0.5743,203320.0,4221.9012,2237.5483
20110526_5,15,3,spherocyte,3444.0,71.514,0.3387,409891.0,8511.3087,4510.8741
20110526_5,15,3,spherocyte,2559.0,53.137,0.5397,295474.0,6135.4615,3251.7084
20110526_5,15,3,spherocyte,1332.0,27.659,0.3898,142509.0,2959.1723,1568.3198
20110526_5,15,3,spherocyte,2740.0,56.896,0.7119,376367.0,7815.1892,4141.9406
20110526_5,15,3,spherocyte,1288.0,26.745,0.5627,173798.0,3608.8824,1912.657
20110526_5,15,3,spherocyte,2733.0,56.75,0.5295,354798.0,7367.3131,3904.5725
20110526_5,15,4,stomatocyte,1162.0,24.129,0.2325,163575.0,3396.6038,1800.1523
20110526_5,15,4,stomatocyte,1994.0,41.405,0.6743,273354.0,5676.1439,3008.2766
20110526_6,15,1,discocyte,842.0,17.484,0.723,76726.0,1593.2008,844.3741
20110526_6,15,1,discocyte,2417.0,50.189,0.6496,230950.0,4795.6329,2541.6181
20110526_6,15,1,discocyte,1107.0,22.987,0.317,112600.0,2338.1176,1239.1695
20110526_6,15,1,discocyte,1737.0,36.068,0.4551,187459.0,3892.5505,2062.9971
20110526_6,15,1,discocyte,4190.0,87.005,0.7641,377570.0,7840.1693,4155.1797
20110526_6,15,1,discocyte,1486.0,30.857,0.7395,142482.0,2958.6117,1568.0226
20110526_6,15,1,discocyte,3300.0,68.524,0.7812,311173.0,6461.4482,3424.4768
20110526_6,15,1,discocyte,3903.0,81.045,0.8081,349464.0,7256.5536,3845.8715
20110526_6,15,1,discocyte,963.0,19.997,0.6107,99424.0,2064.5205,1094.1669
20110526_6,15,1,discocyte,4330.0,89.912,0.7911,380560.0,7902.2561,4188.0848
20110526_6,15,1,discocyte,4409.0,91.552,0.7442,412314.0,8561.6219,4537.5394
20110526_6,15,1,discocyte,4468.0,92.777,0.6667,392317.0,8146.388,4317.4713
20110526_6,15,1,discocyte,4460.0,92.611,0.6988,442000.0,9178.046,4864.2355
20110526_6,15,1,discocyte,7682.0,159.515,0.3736,799735.0,16606.3453,8801.1299
20110526_6,15,1,discocyte,8512.0,176.75,0.3783,843807.0,17521.492,9286.1448
20110526_6,15,1,discocyte,3947.0,81.959,0.6667,381597.0,7923.7892,4199.497
20110526_6,15,1,discocyte,4510.0,93.649,0.4124,442706.0,9192.706,4872.0051
20110526_6,15,1,discocyte,4172.0,86.631,0.482,445095.0,9242.3131,4898.2962
20110526_6,15,1,discocyte,2479.0,51.476,0.7923,251463.0,5221.5814,2767.3648
20110526_6,15,1,discocyte,4012.0,83.308,0.7664,381218.0,7915.9193,4195.3261
20110526_6,15,1,discocyte,1275.0,26.475,0.6154,143178.0,2973.064,1575.6822
20110526_6,15,1,discocyte,2118.0,43.98,0.6651,203132.0,4217.9974,2235.4794
20110526_6,15,1,discocyte,3860.0,80.152,0.8059,416804.0,8654.8559,4586.9521
20110526_6,15,1,discocyte,3499.0,72.656,0.7136,352291.0,7315.2557,3876.9828
20110526_6,15,1,discocyte,4196.0,87.129,0.686,449281.0,9329.2346,4944.3634
20110526_6,15,1,discocyte,1527.0,31.708,0.1505,166265.0,3452.4611,1829.7559
20110526_6,15,1,discocyte,4272.0,88.707,0.7574,473716.0,9836.6227,5213.2719
20110526_6,15,1,discocyte,4413.0,91.635,0.818,478009.0,9925.7661,5260.5167
20110526_6,15,1,discocyte,2529.0,52.514,0.7416,250966.0,5211.2613,2761.8953
